nrun,ntargets,px0,py0,pz0,px1,py1,pz1
151,3,0.0,0.0,-200.0,-0.00036085214601389026,-0.0005799460549713586,-199.98690073443643
152,3,0.0,0.0,-200.0,0.0002135831625098561,0.0004258780705641563,-199.99133558142833
153,2,0.0,0.0,-200.0,-0.05412814084962747,-0.11129400090643315,-201.80061086504304
153,3,7.0886975325516195,2.2773454378504856,-1.2282489872700553,7.1129547921872875,2.304476966027168,-1.2052225631455513
154,3,0.0,0.0,-200.0,5.3856057423049535,-3.491524596223279,-213.4182923979464
154,1,-52.30464680853289,33.69674293250474,-70.21444689045931,-52.3046468085329,33.69674293250475,-70.21444689045933
155,3,0.0,0.0,-200.0,-0.002299606193786552,-0.0028517309109759026,-200.0531036022519
156,2,0.0,0.0,-200.0,0.020383300398854054,-0.015081388313857857,-200.30900576312897
157,3,0.0,0.0,-200.0,-0.017437748745924964,0.031542043589837476,-200.25726227310216
157,2,7.446086296726177,-14.411019896944532,-3.1555068072901835,7.949483474341177,-14.194948004486415,-3.938056357751111
158,3,0.0,0.0,-200.0,0.47002230130486566,-0.5245320105710576,-202.3162096606079
158,2,-35.13726624704906,37.293932092007346,-24.540571056076075,-34.763696454208635,36.98973561133004,-24.021482034250738
159,3,0.0,0.0,-200.0,0.00039431894176011895,-0.000793542003211023,-199.97688874174713
160,3,0.0,0.0,-200.0,-0.2548379666301024,0.23214796430866502,-201.49636664528808
160,2,31.602693707626322,-25.003117529478107,-14.333007159528648,30.584923237711806,-24.645634686693356,-12.844581467513416
161,2,0.0,0.0,-200.0,0.03426632510094341,0.02255983530332273,-200.49800968337075
162,3,0.0,0.0,-200.0,0.01863166717493564,-0.0017434682290171644,-200.21582747122548
163,3,0.0,0.0,-200.0,0.0005573176988293849,8.422242787631262e-7,-199.98981421082885
164,2,0.0,0.0,-200.0,0.4992664726884115,-0.2889237336029389,-202.41137280556848
164,3,-36.20872480007365,26.55678510219975,-17.768100542963435,-35.82617723016403,26.10480093715244,-17.240222719342093
165,3,0.0,0.0,-200.0,0.7917526148066543,-1.2672034255858549,-204.03104067844245
166,3,0.0,0.0,-200.0,-1.4044310068947379,1.1942192584207483,-204.8566499527323
166,1,46.44371741519956,-38.22879287047344,-39.58063833242299,46.44371741519956,-38.22879287047344,-39.58063833242299
167,3,0.0,0.0,-200.0,-0.4166986786296647,-0.06942966163297726,-201.57992745521395
167,1,44.65048217865856,8.825960063060114,-18.56882995356214,44.65048217865855,8.825960063060112,-18.56882995356213
168,3,0.0,0.0,-200.0,-0.0015870419387145063,0.002750987640419922,-200.0393206283019
169,2,0.0,0.0,-200.0,0.2620749272043348,-0.1286054284680791,-201.96037746172055
169,2,-23.027327045713566,18.633121993507135,-7.972225406716213,-23.014035318238314,15.724145243524417,-5.272756336662958
170,2,0.0,0.0,-200.0,-2.7789029234302305,-4.373734874506837,-210.75307847549232
170,2,34.765638282587325,55.14740026965867,-68.53557076608254,34.78693152613413,55.18123876725919,-68.58000541395269
171,2,0.0,0.0,-200.0,0.034936554083405125,-0.024143501348778074,-200.51369735458414
172,2,0.0,0.0,-200.0,-0.1090174693585304,-0.08139558914460565,-202.54914447912444
172,3,9.17425725854858,12.870992665933201,-3.0463791963120173,8.776147791180072,14.320584504514912,-4.100464915547364
173,3,0.0,0.0,-200.0,0.0005699740897513461,7.141496288198823e-5,-199.9888646121719
174,3,0.0,0.0,-200.0,1.1234682789119717,0.01460715635922738,-203.2317224218838
174,1,-56.448023744974584,-0.7979632586959751,-31.951802963571375,-56.44802374497459,-0.7979632586959753,-31.951802963571378
175,2,0.0,0.0,-200.0,-0.058775910397862674,0.007551948568103484,-200.60441862857152
176,2,0.0,0.0,-200.0,-0.05904312006862078,0.5104281823974475,-202.52553966953417
176,2,9.115270533544097,-39.42969530863287,-14.304431634106965,9.444084822378187,-40.34319761970111,-14.780634694864167
176,2,12.567646643953697,-34.9150710410072,-18.20100890258285,12.452037092347485,-34.63675112808912,-17.950059690454314
177,3,0.0,0.0,-200.0,-0.02209113925560935,0.046235631002716104,-200.36910467314394
177,2,5.451665458350632,-15.86389338501155,-3.3050580317230795,5.560733371327878,-15.762628857254313,-3.7228027886797714
178,2,0.0,0.0,-200.0,-0.27927612920574063,0.10832702733553923,-202.46316890814066
178,1,27.17213387196513,-5.22462222547463,-7.095073048699208,27.172133871965123,-5.224622225474632,-7.0950730486992075
178,3,24.801641643801297,4.583591175647443,-8.68760206475662,23.580047615207164,5.113194598829463,-6.877542078558118
179,3,0.0,0.0,-200.0,-0.0538489013483634,-0.00427005857976237,-200.44550501453816
179,2,10.889942423473334,3.296380253561762,-2.0014796442857223,11.221304655877123,3.46732213111166,-1.4469751124290549
180,3,0.0,0.0,-200.0,-0.9536435008220701,1.969523216917222,-205.44136286633275
180,1,26.636527797390208,-55.51118941505623,-43.715569117319575,26.6365277973902,-55.511189415056215,-43.71556911731955
181,2,0.0,0.0,-200.0,0.033705293518352164,0.060853984723131305,-200.60415417114018
181,1,-8.706033988709555,-6.752110884309844,-1.920460008347683,-8.706033988709553,-6.752110884309845,-1.9204600083476815
181,1,-3.9770382529892956,1.992433154773458,-2.4789528667304834,-3.9770382529892956,1.992433154773458,-2.478952866730484
182,3,0.0,0.0,-200.0,0.04077957165606588,-0.0022693302581675567,-200.34351673536622
182,2,-8.67031652811799,2.1660893904404577,-1.5067097045299782,-9.029537862826611,2.4451197810264915,-1.031601984632973
183,2,0.0,0.0,-200.0,-0.007700581683710794,0.1919366268101843,-202.30993208168724
183,2,-6.083447274425531,-18.516958134889045,-4.08743886174892,-7.346349909823769,-21.071232327291064,-5.287837824990612
183,2,-6.708802413544409,-13.568837681170265,-6.376769860229642,-6.250666445998975,-13.24354736862039,-5.227876792528823
184,3,0.0,0.0,-200.0,0.00015882798173372237,0.0003073809948155315,-200.00544851899767
185,3,0.0,0.0,-200.0,-0.2081405332297357,-0.021143191802243333,-200.934144138923
185,2,37.11745742744565,4.9616285762077865,-12.37188080311357,37.19403438491737,4.9760280181981935,-12.51327483473544
186,2,0.0,0.0,-200.0,-0.06600335544342328,0.007944858233951635,-200.68307776028615
187,3,0.0,0.0,-200.0,-1.7209147069452602,0.5087209617850319,-204.72753243669337
187,1,57.321981235211155,-17.866977123473475,-39.294827323442036,57.32198123521117,-17.86697712347348,-39.29482732344205
188,3,0.0,0.0,-200.0,0.3881417545212251,-0.7025961562920742,-202.49797544955433
189,2,0.0,0.0,-200.0,-0.009461329596671675,0.04502589972239157,-200.5352047670136
190,2,0.0,0.0,-200.0,0.04144361433318977,0.09874898695177947,-201.29310536899598
191,3,0.0,0.0,-200.0,-0.2077917665771878,0.05592433439485234,-201.10376112798116
191,2,31.132386554137653,-11.75056539075466,-9.883699401587274,30.633549156269645,-11.22615235132412,-8.385011517883026
192,3,0.0,0.0,-200.0,-0.026010206878389217,-0.000542518699032879,-200.26499283809633
193,2,0.0,0.0,-200.0,-0.3793997640015192,0.06277778885148155,-202.71777931857739
193,1,32.04374054912484,-2.9965696049818873,-9.241311147122948,32.043740549124834,-2.996569604981886,-9.241311147122945
193,1,29.71221515067023,-9.474490316843719,-10.029005149892873,29.71221515067023,-9.474490316843719,-10.029005149892875
193,2,28.49159655539642,0.6291546370779795,-12.333372266678307,27.89679648189437,0.4989423354077974,-11.66425842559131
194,2,0.0,0.0,-200.0,0.06125040190494069,0.5264224399475594,-202.54791394727462
194,2,-9.164360363582233,-40.13958250330778,-14.81381417643025,-9.473868086544758,-41.01378356719473,-15.273346346526054
194,2,-12.625060071637563,-35.65933942009737,-18.744673628102017,-12.51859392180682,-35.39701121707376,-18.512221842937155
195,2,0.0,0.0,-200.0,0.22172341328506207,-0.15392056873896998,-201.94305631231606
195,2,-25.971604900807353,9.73169758495017,-7.11998568148023,-28.186678515953737,10.034783215091823,-8.170920810067804
195,2,-22.645831767820518,3.098599588067494,-10.744247937472828,-22.087544690503453,3.102163694948508,-10.012077225172323
196,2,0.0,0.0,-200.0,-0.015383283223750155,-0.18760602844096752,-202.25525448658848
196,1,-5.654222712363024,18.187841830174005,-3.9522032939994034,-5.654222712363025,18.187841830173994,-3.9522032939994003
196,1,1.2983252579276048,17.63217195085934,-4.138502151643246,1.2983252579276074,17.632171950859338,-4.138502151643244
196,1,-7.267333874982541,6.84354806490314,-6.052310371682133,-7.2673338749825405,6.843548064903139,-6.052310371682131
197,2,0.0,0.0,-200.0,0.00022396942861746538,-0.00012801176997578878,-200.0038767820233
198,3,0.0,0.0,-200.0,0.6550125333137444,0.5603403445176554,-202.775263740784
198,1,-41.12199240130099,-32.95079856575804,-26.369918283282505,-41.12199240130099,-32.95079856575804,-26.369918283282505
198,1,-39.853773446148814,-20.52872220487331,-35.080068488384,-39.85377344614881,-20.528722204873308,-35.08006848838399
199,2,0.0,0.0,-200.0,0.38360954958595395,-0.21174585889243147,-202.1554955574548
199,3,-31.30603947873427,23.528061874693062,-13.390380458001097,-30.888497171337132,22.866858243468066,-12.601073321551448
200,2,0.0,0.0,-200.0,0.03049225064978245,0.06014491324878435,-200.63051027880033
200,2,-5.635156745449382,-4.122567561838786,-1.142305880570812,-6.149847504054955,-4.920058770691879,-0.44432420399900524
201,2,0.0,0.0,-200.0,-1.126532447745241,0.8502076325380017,-204.1224086794688
201,2,44.841270913482035,-37.662073618821445,-34.342038579409255,44.664168309217594,-37.46782833153516,-34.145282074246694
202,3,0.0,0.0,-200.0,0.08839206165516211,-0.01306000005812713,-200.6011779367999
202,2,-20.280646113119154,6.115300500395578,-4.636527792945172,-20.28363822648056,6.114876760885239,-4.489274727428208
203,2,0.0,0.0,-200.0,1.937399590117706,1.0320353447923283,-205.45792624352885
203,2,-57.20343670157423,-27.0532761163818,-45.427029377956295,-57.32481367514002,-27.106315393857386,-45.535524607405655
204,2,0.0,0.0,-200.0,-0.047950826536732855,0.031974655854270395,-200.7041040519892
205,3,0.0,0.0,-200.0,0.020961481484299327,-0.0002943731676343653,-200.1749356069087
205,1,-6.690984370111144,0.4370703420542481,-1.0948237425510945,-6.690984370111143,0.43707034205424744,-1.0948237425510943
205,2,-3.3887861488472226,3.474991764109811,-1.51351301925368,-3.9298502057536258,3.3930245608006704,-0.7893688571133315
206,3,0.0,0.0,-200.0,-0.003837124382123136,-0.004647296491498976,-200.08357253654574
207,3,0.0,0.0,-200.0,-1.6363659030288602,-0.9893369638732565,-205.12886085014367
207,2,50.886435651242344,31.89363928882034,-39.3381633596166,50.725409741324725,31.766179654959384,-39.16444311671437
208,3,0.0,0.0,-200.0,0.11971050224768476,0.010532120676675305,-200.6295312219071
208,1,-30.195472258473828,-3.991056174013949,-8.416802116802433,-30.195472258473835,-3.9910561740139485,-8.416802116802433
209,2,0.0,0.0,-200.0,0.14673456593809675,0.022393657394227162,-201.38527639923217
209,2,-13.799914170752634,-9.457920022093514,-3.2863001330403563,-15.25202723186969,-7.740671473061231,-1.1699467151240017
209,1,3.9553974701429953,-4.677597597823336,-5.764715695563905,3.9553974701429953,-4.677597597823336,-5.764715695563906
210,2,0.0,0.0,-200.0,-0.01901822620365401,-0.18242416112295778,-202.49069736775272
210,2,7.273218195515476,17.84227276148293,-4.020332233767266,7.325256330209966,17.885998991523785,-4.196031042022636
211,3,0.0,0.0,-200.0,-0.10376018649821217,0.018671185063847684,-200.7349396664356
211,2,19.47357298986174,-7.337952538517475,-4.514587492048683,19.587140537299334,-7.221211584119431,-3.6172992129620263
212,2,0.0,0.0,-200.0,0.5786517696278182,0.7803573273079678,-203.56059825062692
212,1,-29.76596869391497,-42.097481150835975,-24.374129117975755,-29.76596869391497,-42.097481150835975,-24.374129117975755
212,1,-24.230141787318747,-44.15146567101203,-26.042460128601753,-24.230141787318743,-44.15146567101203,-26.04246012860175
212,1,-27.78233181536114,-41.00920493028215,-27.1536723521057,-27.782331815361136,-41.009204930282145,-27.1536723521057
212,1,-22.075513047822035,-42.89496395310673,-28.72351460425736,-22.07551304782204,-42.89496395310673,-28.723514604257364
212,1,-25.648663101369053,-39.75767016663981,-29.83253758139647,-25.648663101369053,-39.75767016663981,-29.832537581396473
212,1,-19.82623794178237,-41.46417637514277,-31.26169588312691,-19.826237941782367,-41.46417637514276,-31.261695883126905
212,1,-23.4534732517637,-38.28820947393627,-32.38955394911251,-23.4534732517637,-38.28820947393628,-32.38955394911251
212,1,-17.57908130413313,-39.81980997651861,-33.64611428556458,-17.579081304133126,-39.81980997651861,-33.64611428556458
213,3,0.0,0.0,-200.0,0.688962833654756,-1.0152279803824413,-203.4643414614161
213,1,-32.403339293439615,47.15026923554785,-33.28488487791465,-32.403339293439615,47.15026923554785,-33.28488487791465
214,2,0.0,0.0,-200.0,-0.35328553924362893,0.10739939071021176,-202.5803150199783
214,2,31.306432705702655,-5.390502738615186,-9.026134035604915,32.84816478672367,-5.5106320431994,-9.671407344669754
214,2,28.549663633995472,-2.224544251679471,-11.949116291071855,27.982664659382145,-2.256691340051624,-11.340105857726082
215,2,0.0,0.0,-200.0,0.03538913724027992,0.07406854146805308,-200.83721814645364
216,3,0.0,0.0,-200.0,-0.06514395067200773,-0.12267084184421018,-200.68069011899613
216,1,15.095608214938643,29.475699274634085,-9.792631563818203,15.095608214938641,29.475699274634074,-9.792631563818178
216,3,6.499861139769078,9.97729000215866,5.124841097150386,5.886495781779665,11.105911193001502,6.663380195083862
217,3,0.0,0.0,-200.0,-6.565623125751614,11.26590559574938,-231.64865390612596
217,1,20.625396895536642,-35.40165160522604,-101.88835829738235,20.625396895536646,-35.40165160522604,-101.88835829738235
218,3,0.0,0.0,-200.0,-0.024426274676007845,-0.0006456552262195103,-200.20633297325614
218,2,6.269354930316211,0.8188504032874886,-1.0275979740095311,6.580027033144326,1.206962583440556,-0.7005675472984458
219,3,0.0,0.0,-200.0,5.8891245603774145,10.014946559786669,-240.20657498384193
219,1,-13.760873701253363,-23.429166210231827,-109.87686995060028,-13.76087370125336,-23.429166210231827,-109.87686995060025
220,2,0.0,0.0,-200.0,0.02239585693831181,0.15885955928794182,-202.28930403669048
220,2,5.163517673865457,-15.520173936675288,-3.190118066054379,5.24106028917001,-15.595137274902777,-3.6749510477924723
221,3,0.0,0.0,-200.0,0.0566014661070966,-0.13905217071933862,-200.76256805560618
221,1,-10.326781838917208,30.465542394901675,-9.28589127783896,-10.326781838917217,30.465542394901647,-9.285891277838921
221,3,-4.929352432938498,5.654489174695206,2.9234699673866644,-4.513515350597362,5.683960908031842,3.283084173539089
222,2,0.0,0.0,-200.0,0.018487690302158022,0.29745363961739457,-201.97114601571957
222,1,4.685511322663664,-29.709058189338247,-8.18729530418839,4.68551132266367,-29.709058189338258,-8.187295304188394
222,2,14.555372811296836,-21.57795680012365,-11.061501844776275,14.020126762989854,-21.11426951453532,-10.178263745363711
223,2,0.0,0.0,-200.0,0.11252024503757241,0.08604379118848282,-202.38081191471704
223,2,-14.711888275617467,-2.4887700573756053,-2.820078494353864,-17.090276449666337,-2.753621187145387,-4.852727015739939
223,1,-8.261750557403806,-0.9200070841588193,-7.060762930879907,-8.261750557403804,-0.9200070841588204,-7.060762930879906
223,1,-4.279920828743375,4.645426420880003,-5.44132297050157,-4.279920828743375,4.645426420880003,-5.441322970501569
224,3,0.0,0.0,-200.0,0.006796119334610662,-7.663568147661481,-215.73682119750995
224,1,0.18648578268405666,60.42502562154602,-76.09430565261007,0.18648578268405647,60.42502562154603,-76.09430565261009
225,2,0.0,0.0,-200.0,0.2060238865450934,0.09971465560989401,-202.10806671019995
225,1,-16.628981626938035,-15.918342638063807,-5.257156856561518,-16.628981626938046,-15.918342638063812,-5.257156856561525
225,1,-17.070865048399863,-5.9408518929894365,-10.286312236587403,-17.070865048399863,-5.940851892989437,-10.286312236587404
225,1,-3.922676101027249,-7.065918840485156,-13.514446919100587,-3.922676101027249,-7.065918840485155,-13.51444691910059
225,2,-1.6722918467647172,1.3843783493384847,-12.899288230270319,-2.1876029160785033,1.7458705320178982,-12.411975699709046
225,3,5.6313284776584425,-3.9503929645530462,-5.325359951075446,5.7996136177643525,-4.1118507809248985,-5.250285450424555
226,2,0.0,0.0,-200.0,-0.004096063714076781,-0.0022389257861838985,-200.0643433851743
227,3,0.0,0.0,-200.0,-0.001443980503112563,0.004003679451616726,-200.06178528279509
228,3,0.0,0.0,-200.0,0.045546854126471636,-0.0682901365405737,-200.47588007185996
228,1,-15.340849902871213,20.922503011047223,-6.393254265178605,-15.340849902871218,20.922503011047223,-6.3932542651786175
229,3,0.0,0.0,-200.0,0.016257424941978016,0.02669234353821892,-200.2341598359968
229,1,-7.6963274840373535,-11.460035774408766,-2.5474448345356766,-7.6963274840373535,-11.460035774408764,-2.547444834535676
229,2,-0.6579465193049224,-10.33443137348593,-5.502874635924569,-0.5311356001014946,-10.194757446308952,-4.4269551668695595
230,2,0.0,0.0,-200.0,0.005350640781921712,-0.0196974055853385,-200.23046110668923
231,3,0.0,0.0,-200.0,0.008924551137521775,-0.018416316328762505,-200.22853688491438
232,2,0.0,0.0,-200.0,-0.17606748343902368,0.33274521120414136,-202.7630644738385
232,2,15.242113003075339,-27.687409656796294,-8.945299421215202,15.762569020811252,-28.456141663266973,-9.348394587528306
232,1,16.172344081370092,-23.887126080486706,-12.52554203429438,16.172344081370092,-23.887126080486706,-12.52554203429438
233,3,0.0,0.0,-200.0,-0.004382147878743803,-0.0008792046957148969,-200.06545192780334
234,2,0.0,0.0,-200.0,0.002253692570350019,-0.008664123248586897,-200.10436039535585
235,2,0.0,0.0,-200.0,-0.07890199752332538,-0.08154207817055337,-201.8414150956623
236,2,0.0,0.0,-200.0,-0.18457251168159328,-0.059760540053483524,-201.83024746667627
236,3,15.573064441797042,13.107697386708148,-4.355243120839693,15.904932026396246,12.511913372839661,-3.0535887357189933
237,2,0.0,0.0,-200.0,0.20487841438039212,-0.08850500032470077,-202.45911005394436
237,1,-21.944602737804306,3.5907895280724196,-4.98359149512405,-21.944602737804306,3.5907895280724196,-4.983591495124049
237,1,-16.878196840470814,-5.471692482223703,-8.982845537115336,-16.878196840470817,-5.471692482223704,-8.982845537115342
238,3,0.0,0.0,-200.0,0.00079596671443527,-6.56033451478244e-5,-199.98349250288706
239,2,0.0,0.0,-200.0,-0.11030214443332476,0.22756507225223643,-202.67415114921937
239,2,11.60849939679326,-21.56206285196165,-5.802449800594018,12.488674142320205,-22.847272533360933,-6.481350800714217
239,1,11.922351167171927,-17.408726190976996,-9.196010419875718,11.922351167171925,-17.408726190976996,-9.196010419875718
240,2,0.0,0.0,-200.0,0.12710771551761613,-0.016672191864277153,-200.87538009293854
240,1,-20.960774622794485,9.04363188650563,-5.182195638367306,-20.96077462279449,9.043631886505633,-5.182195638367308
240,1,-4.56589943074013,12.722540626691542,-8.48737404288017,-4.56589943074013,12.722540626691542,-8.487374042880171
241,2,0.0,0.0,-200.0,-4.380792788592601,5.417192380079584,-213.77472338247554
241,2,38.94209946377082,-49.34050464039005,-78.74863560762908,38.95866475372207,-49.36151865793939,-78.78395957821648
242,3,0.0,0.0,-200.0,0.45385260351000056,0.43548776411013534,-202.1830872104378
242,1,-36.804273309350215,-32.82712563182137,-22.345344714089098,-36.80427330935021,-32.82712563182137,-22.345344714089098
243,2,0.0,0.0,-200.0,0.028727954104709408,-0.02902797633872467,-200.45806249443044
244,2,0.0,0.0,-200.0,1.441931912352283,-1.0027225014856658,-204.71581292682313
244,3,-48.45049471320255,37.37035680036553,-39.696991395277095,-48.45082701756809,37.37064132509359,-39.69734689880015
245,2,0.0,0.0,-200.0,0.1590660054355837,0.11625050894862454,-202.47831267189247
245,2,-12.58842345622669,-15.906890065391572,-4.336521564514809,-12.60665328336082,-15.966030020440328,-4.4841169243973935
246,3,0.0,0.0,-200.0,-0.0007111366049432633,0.0010105630474122052,-200.01869445506213
247,2,0.0,0.0,-200.0,0.12667065258704824,-0.0014517839676546629,-201.5550161453729
247,2,-7.38289119934239,-5.879458286422449,-1.6033336509505773,-9.353139836848225,-7.394060107211439,-3.786636380065811
248,3,0.0,0.0,-200.0,0.00026379374904950126,-0.0007469575231278114,-199.98292259909397
249,2,0.0,0.0,-200.0,-0.012832148615704142,-0.04364638421730316,-200.5047754629046
250,2,0.0,0.0,-200.0,1.5454016804991255,0.6719149280313239,-204.61424586633262
250,3,-56.7290535533625,-21.481866005775263,-38.500968922870975,-56.732583875087435,-21.482987538364707,-38.50391578742826
251,3,0.0,0.0,-200.0,-0.00028819824432346763,-0.0003863388697300518,-199.9909109386297
252,3,0.0,0.0,-200.0,0.05658077942518602,-0.005104522097676423,-200.44890114478895
252,2,-12.945813276614842,3.7370035770943266,-2.470398966383501,-13.10509862715772,3.8393518591424147,-2.0828814095551715
253,3,0.0,0.0,-200.0,0.00017454480127909733,0.0004331667329866562,-199.9911037579085
254,2,0.0,0.0,-200.0,-0.2007394117689083,0.36377561670868985,-202.799707362518
254,3,16.47005567004218,-29.289014482494714,-9.998218312145758,16.065445700465375,-28.55566447395459,-9.021457738069696
255,4,0.0,0.0,-200.0,0.0007863692494849417,-0.0005283997109994942,-200.02906644530367
256,3,0.0,0.0,-200.0,0.029869897713094673,0.043382649748981095,-200.37509652079825
256,1,-11.333027811440054,-13.070060835975113,-3.449884742538603,-11.333027811440054,-13.070060835975113,-3.449884742538603
256,1,-2.266996598445946,-10.003413359014651,-9.087348937323464,-2.266996598445947,-10.003413359014653,-9.087348937323469
257,3,0.0,0.0,-200.0,-0.00010942927999035845,-0.00023934431576577708,-200.00434754033384
258,3,0.0,0.0,-200.0,0.0010737228696982015,0.0020442690319195655,-200.03101419148803
259,2,0.0,0.0,-200.0,-0.018572763787293667,0.012264610578579749,-200.2762220153464
260,3,0.0,0.0,-200.0,-0.003893436371158132,9.636522479361531e-5,-200.0477025961613
261,3,0.0,0.0,-200.0,0.0004806260468726009,-0.0007579551522702843,-199.97708020093387
262,3,0.0,0.0,-200.0,-0.00011557341325207915,0.00019493674197201827,-199.99616875551143
263,3,0.0,0.0,-200.0,0.08143560940867278,1.8435081820321884,-204.95063354447262
263,1,-1.5936488621517395,-59.87177622366004,-38.930471955186675,-1.5936488621517402,-59.87177622366003,-38.93047195518666
264,3,0.0,0.0,-200.0,0.00039740327766546457,0.0007298635928190134,-199.98283784574159
265,2,0.0,0.0,-200.0,-0.05300329996441222,-0.10815800784633822,-201.13149628022612
265,1,-0.30953267822225516,13.87528404124577,-2.5608977730297426,-0.3095326782222605,13.875284041245774,-2.5608977730297453
265,2,-6.5603576119534015,4.880772848007721,-3.4093144128090387,-7.40495269431063,3.770575172383671,-2.1211241393291402
265,1,2.3202961506972173,3.049967312234416,-3.538953748793897,2.3202961506972173,3.049967312234416,-3.538953748793897
266,3,0.0,0.0,-200.0,0.23198477662620887,-5.400986276809846,-211.57296934123755
266,1,-2.685407409293565,63.14747762356847,-64.97831072101262,-2.6854074092935636,63.14747762356847,-64.97831072101262
267,3,0.0,0.0,-200.0,0.04295001289668171,0.0011601565760948063,-200.29353888905706
267,1,-18.341882786942488,-1.1184028301484619,-3.7575968003462172,-18.341882786942488,-1.1184028301484628,-3.7575968003462217
268,3,0.0,0.0,-200.0,-0.0003682624867402673,-0.0006631013378770589,-199.98501807836075
269,2,0.0,0.0,-200.0,0.0014531066911374069,0.10096264395211474,-202.1287426703789
270,3,0.0,0.0,-200.0,-0.0036497005645070857,-0.006527912753760523,-200.08114341747026
271,2,0.0,0.0,-200.0,0.04026392597806039,-0.24557232072467627,-201.6778565853515
271,3,2.462865590435768,27.901347490211606,-7.238447350677151,1.487141222186748,27.198599679078615,-5.08937599096265
272,3,0.0,0.0,-200.0,0.33584812629895566,0.05080239157377875,-201.34459523379806
272,2,-42.24663287240282,-7.799150781661137,-16.37618541621219,-41.928687331370824,-7.690618422909272,-15.89833907050447
273,4,0.0,0.0,-200.0,0.0008300930438469578,0.0004889625525023034,-200.02938601019775
274,3,0.0,0.0,-200.0,0.044898979997970656,-0.0027857562668121005,-200.32452827808984
274,1,-16.135685223299262,2.5424038913893847,-3.1861434948451532,-16.135685223299262,2.5424038913893865,-3.1861434948451555
275,3,0.0,0.0,-200.0,-0.0018527610616114742,-0.0049178541810182,-200.07377942200552
276,2,0.0,0.0,-200.0,0.0536982194112805,-0.10708522855095026,-201.14898232561723
276,2,0.3986957536768127,13.286927965786031,-2.4234165554487377,0.9901744802231951,16.438984124859047,-4.849322421757079
277,3,0.0,0.0,-200.0,-0.0004321760682541864,-0.000783086793615162,-199.97699574836372
278,2,0.0,0.0,-200.0,-4.888369372339027,-0.5004063623753543,-210.2966254707696
278,2,65.10055391926248,6.098773232315515,-66.84980148863411,65.1434051471597,6.102691522037295,-66.89639569430894
279,2,0.0,0.0,-200.0,-0.05458497568344778,0.18476440579721043,-201.21958415404032
279,2,1.1301922241866749,-27.35132476048392,-6.959992119684562,2.205985943185383,-26.709411928368866,-4.385816103218376
280,2,0.0,0.0,-200.0,-0.03776688963277053,-0.029762888013955546,-202.60926465721948
280,4,4.428968396810568,7.163265121511132,-1.4109742502984224,5.774813203706518,7.811356401087348,-0.3087431168883875
281,3,0.0,0.0,-200.0,0.08944367693491628,0.011746096589119404,-200.56206389098332
281,1,-23.108581152868297,-5.550056671511744,-5.54524517943895,-23.108581152868297,-5.550056671511744,-5.5452451794389495
282,2,0.0,0.0,-200.0,0.011414453968774385,-0.007728914637063156,-200.1758310664301
283,3,0.0,0.0,-200.0,0.1840801560079015,0.31908006815692147,-201.38910752432514
283,1,-22.35772741027295,-38.760270438986495,-17.882142530288736,-22.357727410272958,-38.76027043898651,-17.882142530288753
283,1,-4.641192962638167,-8.02821187012318,6.740932773751703,-4.6411929626381685,-8.02821187012318,6.740932773751704
283,2,-7.220458700969607,-1.9335069029023182,5.496663943051311,-7.61395051645337,-2.093556747097203,4.522421112363663
284,2,0.0,0.0,-200.0,1.631074832696676,-0.17193634831132965,-204.7363937482649
284,1,-59.36485545369623,5.382730079884244,-36.32012097168459,-59.36485545369623,5.382730079884244,-36.32012097168459
285,3,0.0,0.0,-200.0,0.011743172646935918,-0.019378853007691266,-200.2003241934765
286,3,0.0,0.0,-200.0,4.17595948800642e-5,1.1598675300206196e-5,-200.0008042786274
287,3,0.0,0.0,-200.0,8.932582966897343,2.000104668328488,-218.6554276635238
287,1,-56.13543976674204,-12.48388536709689,-82.61621465698596,-56.13543976674203,-12.483885367096889,-82.61621465698595
288,3,0.0,0.0,-200.0,0.015701267372952188,0.02576996579825419,-200.22868130303328
288,1,-7.392822361076924,-10.935204275758359,-2.405486399784368,-7.392822361076924,-10.935204275758363,-2.4054863997843703
288,1,0.32897545402113165,-10.038757169891973,-4.0144195813861,0.3289754540211334,-10.038757169891971,-4.014419581386097
288,1,-3.672623890722038,-3.959170541679804,-5.668171696157334,-3.6726238907220385,-3.9591705416798035,-5.668171696157332
288,2,1.2635944466699764,-3.1245575562160215,-4.932290038773081,1.2605945366009088,-3.701816757119834,-4.856996999039341
289,3,0.0,0.0,-200.0,-0.00017943017853738752,0.00045356518331995943,-199.9906324715228
290,2,0.0,0.0,-200.0,0.1788064419524673,-0.13776749616520467,-201.91988464988356
290,2,-22.15856842339743,7.822644108603282,-5.429104078523215,-24.813183176854,8.126251047686473,-6.659660627827934
290,2,-18.40516718437903,2.104989609090227,-8.531783751406941,-17.830085505837264,2.1795638283421592,-7.574287416378894
291,3,0.0,0.0,-200.0,-0.8841389669953181,-1.828687084139546,-205.1307662508621
291,1,26.389525902906527,55.11956791292026,-42.24155783680881,26.389525902906527,55.11956791292025,-42.2415578368088
292,2,0.0,0.0,-200.0,-0.2935332675747926,-0.2728235239894037,-202.5946987250687
292,4,21.774018212835987,25.570259202540086,-9.987215794023536,21.4935328126344,25.063400923459753,-9.258328443178659
293,3,0.0,0.0,-200.0,0.00011846283544159064,-0.00035975470675086996,-200.00665556861446
